Gene_ID	Ctrl_rep1	Ctrl_rep2	dnBMPR1A_rep1	dnBMPR1A_rep2
ENSGALG00000048267	0	1	0	2
ENSGALG00000044258	1	3	2	1
ENSGALG00000045947	1	8	14	11
ENSGALG00000049608	0	0	0	0
ENSGALG00000049862	10	32	16	15
ENSGALG00000046049	161	151	264	281
ENSGALG00000040159	1	0	0	0
ENSGALG00000052177	1	1	1	0
ENSGALG00000051222	1	0	0	1
ENSGALG00000055004	0	0	0	0
ENSGALG00000050452	0	0	0	0
ENSGALG00000032196	0	0	0	0
ENSGALG00000050836	0	0	0	0
ENSGALG00000036161	0	0	0	0
ENSGALG00000042358	0	0	0	0
ENSGALG00000053160	0	0	0	0
ENSGALG00000032971	0	0	0	0
ENSGALG00000044048	0	0	0	0
ENSGALG00000045828	0	0	0	0
ENSGALG00000048513	0	0	0	0
ENSGALG00000041229	0	0	0	0
ENSGALG00000039166	0	0	0	0
ENSGALG00000035749	690	544	414	328
ENSGALG00000038637	4	1	1	20
ENSGALG00000034240	0	0	0	0
ENSGALG00000030863	0	16	1	6
ENSGALG00000037950	0	36	19	18
ENSGALG00000039164	17	33	3	6
ENSGALG00000031589	38	62	40	72
ENSGALG00000037553	10951	11440	10800	9681
ENSGALG00000043506	557	766	746	996
ENSGALG00000035246	0	1	1	5
ENSGALG00000036511	0	0	0	1
ENSGALG00000041510	0	0	0	6
ENSGALG00000031408	268	215	317	450
ENSGALG00000030988	248	294	318	227
ENSGALG00000036706	0	0	0	0
ENSGALG00000054538	0	0	4	1
ENSGALG00000036288	14153	14233	12088	12040
ENSGALG00000040087	117	108	103	82
ENSGALG00000030672	270	311	185	288
ENSGALG00000027464	1	0	0	0
ENSGALG00000034288	0	2	6	4
ENSGALG00000030812	1801	1400	1419	1451
ENSGALG00000002210	15390	16326	13819	12982
ENSGALG00000046823	6	2	2	14
ENSGALG00000002189	6882	7178	6209	5175
ENSGALG00000002167	28	33	13	30
ENSGALG00000002160	235	259	137	163
ENSGALG00000054997	0	0	0	0
ENSGALG00000002157	9299	8244	10577	12796
ENSGALG00000017819	4	4	2	1
ENSGALG00000002150	30	71	17	25
ENSGALG00000035202	4	68	32	33
ENSGALG00000025395	0	0	0	0
ENSGALG00000002102	0	0	0	0
ENSGALG00000002097	3	7	5	1
ENSGALG00000002093	4	3	0	0
ENSGALG00000033618	35	43	35	51
ENSGALG00000027050	900	1127	1137	898
ENSGALG00000002000	28	23	42	39
ENSGALG00000028738	0	0	0	0
ENSGALG00000001992	97617	98736	96493	104187
ENSGALG00000001981	290	365	435	461
ENSGALG00000031313	56	89	49	94
ENSGALG00000043828	537	525	198	399
ENSGALG00000039656	26	17	16	29
ENSGALG00000001901	992	797	556	716
ENSGALG00000001798	264	265	318	353
ENSGALG00000001788	2035	2033	2152	1587
ENSGALG00000047824	1	2	3	2
ENSGALG00000001774	1358	1312	1229	1379
ENSGALG00000055009	0	0	0	2
ENSGALG00000025239	0	1	0	0
ENSGALG00000050501	0	0	0	0
ENSGALG00000001764	9	12	7	0
ENSGALG00000044207	12	6	4	11
ENSGALG00000001741	6668	8226	6404	6208
ENSGALG00000054560	0	0	0	0
ENSGALG00000001729	5022	5577	3817	3380
ENSGALG00000001721	0	1	0	1
ENSGALG00000001716	28	34	21	21
ENSGALG00000045264	15	34	23	38
ENSGALG00000038458	316	388	218	340
ENSGALG00000044354	1	1	0	0
ENSGALG00000027805	160	93	100	72
ENSGALG00000001711	398	635	486	483
ENSGALG00000051621	2937	2646	2462	2554
ENSGALG00000028888	1	0	0	0
ENSGALG00000052307	44	40	10	23
ENSGALG00000014121	5088	3766	2704	3927
ENSGALG00000053823	91	86	45	71
ENSGALG00000029296	5659	5522	4243	4428
ENSGALG00000025586	1	1	0	1
ENSGALG00000001689	1908	2481	1626	1600
ENSGALG00000032215	32	30	49	100
ENSGALG00000026446	49	26	76	25
ENSGALG00000031270	26	8	4	5
ENSGALG00000001320	1	0	0	1
ENSGALG00000001325	4	0	1	1
ENSGALG00000040181	275	376	327	412
ENSGALG00000001362	1241	1579	1349	1191
ENSGALG00000001376	65	87	123	148
ENSGALG00000001394	2215	2597	2115	1988
ENSGALG00000028375	985	1237	1402	1719
ENSGALG00000029026	0	0	0	1
ENSGALG00000001412	56	20	85	49
ENSGALG00000025577	0	0	0	0
ENSGALG00000034982	0	2	5	0
ENSGALG00000001449	235	347	346	246
ENSGALG00000021525	266	205	32	60
ENSGALG00000029151	8	3	2	7
ENSGALG00000001470	25	22	19	18
ENSGALG00000045534	52	51	23	27
ENSGALG00000001559	6	20	3	13
ENSGALG00000001572	3027	2842	2887	2278
ENSGALG00000001586	397	500	339	431
ENSGALG00000001615	115	196	216	242
ENSGALG00000001644	114	167	108	124
ENSGALG00000001664	117	116	112	126
ENSGALG00000029537	426	320	195	304
ENSGALG00000026164	2	0	1	0
ENSGALG00000033110	194	210	78	98
ENSGALG00000002678	2	0	1	0
ENSGALG00000002708	775	562	619	586
ENSGALG00000049128	0	0	1	5
ENSGALG00000041641	1451	2186	2271	2006
ENSGALG00000002759	25	40	59	90
ENSGALG00000002774	17220	20797	21436	18492
ENSGALG00000002786	0	18	4	2
ENSGALG00000039284	8309	7998	6749	7344
ENSGALG00000002883	254	284	293	275
ENSGALG00000033391	0	2	0	2
ENSGALG00000002925	10555	9575	9982	8412
ENSGALG00000002945	96	98	87	108
ENSGALG00000002952	246	424	449	354
ENSGALG00000039897	6538	7509	5693	6203
ENSGALG00000046862	1059	962	500	587
ENSGALG00000050249	0	0	0	0
ENSGALG00000003005	0	1	0	0
ENSGALG00000003014	5	31	15	31
ENSGALG00000003021	340	204	270	285
ENSGALG00000003046	10214	10434	10499	10648
ENSGALG00000003063	66	52	47	36
ENSGALG00000035462	2705	3129	3523	4439
ENSGALG00000003193	1169	1228	764	867
ENSGALG00000003221	10470	11753	10701	9169
ENSGALG00000036850	4393	3260	4254	4413
ENSGALG00000003286	183	127	126	131
ENSGALG00000037401	6712	9674	8541	8139
ENSGALG00000026674	265	469	306	420
ENSGALG00000003322	43	159	109	144
ENSGALG00000003336	31	68	55	72
ENSGALG00000003381	507	546	402	671
ENSGALG00000047464	11	39	44	8
ENSGALG00000003427	3035	4024	3638	3797
ENSGALG00000003456	35	44	159	133
ENSGALG00000003487	425	476	451	443
ENSGALG00000052612	550	514	547	595
ENSGALG00000003505	232	240	216	192
ENSGALG00000003521	7684	9540	8638	8053
ENSGALG00000003628	482	673	923	824
ENSGALG00000018256	0	0	0	0
ENSGALG00000003644	136	437	174	232
ENSGALG00000003705	43	104	147	195
ENSGALG00000051070	3	0	1	0
ENSGALG00000003759	112	285	191	236
ENSGALG00000027216	0	3	1	0
ENSGALG00000046000	718	1214	722	862
ENSGALG00000003770	1267	1511	931	1166
ENSGALG00000049250	5	4	12	10
ENSGALG00000027498	0	5	3	3
ENSGALG00000051718	1	1	7	3
ENSGALG00000003788	1744	1664	1909	1777
ENSGALG00000003793	4818	4591	4773	5007
ENSGALG00000044940	0	0	0	0
ENSGALG00000003802	29	27	62	66
ENSGALG00000047513	0	0	0	0
ENSGALG00000026590	52	104	114	180
ENSGALG00000048663	1	0	3	0
ENSGALG00000053170	0	1	11	0
ENSGALG00000003849	17	51	43	42
ENSGALG00000025242	0	0	0	0
ENSGALG00000018257	0	0	0	0
ENSGALG00000003883	339	233	218	219
ENSGALG00000044177	812	1383	1086	1229
ENSGALG00000003906	6105	7812	6628	6727
ENSGALG00000003913	366	389	264	285
ENSGALG00000003930	1070	1757	2158	1837
ENSGALG00000003944	20	48	15	10
ENSGALG00000042552	750	1502	1460	2059
ENSGALG00000003985	1947	2402	1904	2054
ENSGALG00000026271	880	1124	947	725
ENSGALG00000004038	868	1189	1026	837
ENSGALG00000004046	3	15	15	12
ENSGALG00000004059	224	382	547	463
ENSGALG00000047033	1	6	3	1
ENSGALG00000004087	3	34	52	61
ENSGALG00000053176	0	0	1	0
ENSGALG00000004096	14	40	11	8
ENSGALG00000004103	45	56	63	22
ENSGALG00000004150	126	328	264	257
ENSGALG00000004161	6807	6961	6444	7170
ENSGALG00000004171	1081	1024	759	1009
ENSGALG00000052242	128	189	275	245
ENSGALG00000004192	473	329	274	515
ENSGALG00000004204	604	528	448	420
ENSGALG00000004212	6212	6313	5241	5286
ENSGALG00000004230	16	0	4	2
ENSGALG00000004261	0	0	1	1
ENSGALG00000004270	18	99	20	49
ENSGALG00000047038	4	10	4	12
ENSGALG00000034550	2565	2089	1699	1991
ENSGALG00000036680	38	107	91	98
ENSGALG00000004294	183	1074	838	642
ENSGALG00000052424	2	8	3	12
ENSGALG00000004304	14084	19639	15934	16049
ENSGALG00000037723	2931	4432	3862	4150
ENSGALG00000013893	258	247	185	283
ENSGALG00000042476	158	189	151	180
ENSGALG00000034549	552	526	297	263
ENSGALG00000041896	25	70	29	37
ENSGALG00000004347	1710	2495	2564	2832
ENSGALG00000037336	21897	23977	18479	19985
ENSGALG00000004369	108	160	165	112
ENSGALG00000049218	696	617	488	498
ENSGALG00000004387	493	611	620	509
ENSGALG00000037734	473	397	299	409
ENSGALG00000004435	2543	2763	3269	2933
ENSGALG00000031853	1706	1355	1241	1425
ENSGALG00000032858	13069	11940	10929	11523
ENSGALG00000048679	3	5	11	21
ENSGALG00000049879	26	36	44	70
ENSGALG00000035935	7	8	11	25
ENSGALG00000051831	0	0	3	0
ENSGALG00000054678	0	0	0	1
ENSGALG00000004545	4	30	10	16
ENSGALG00000038618	7	4	8	4
ENSGALG00000042839	755	930	617	801
ENSGALG00000017370	40735	50619	44634	45310
ENSGALG00000031987	283	476	358	320
ENSGALG00000033198	10	43	6	30
ENSGALG00000039307	337	381	337	419
ENSGALG00000030871	1894	2013	1071	1652
ENSGALG00000031448	5307	5370	3529	3879
ENSGALG00000004696	1457	1642	1456	1438
ENSGALG00000004710	5038	7813	6386	6270
ENSGALG00000004740	18	18	59	42
ENSGALG00000018976	966	1052	501	676
ENSGALG00000043583	429	437	219	241
ENSGALG00000038286	1088	1653	1079	1779
ENSGALG00000047289	308	254	239	175
ENSGALG00000048838	0	0	0	1
ENSGALG00000013294	3	0	0	4
ENSGALG00000013293	15	29	21	20
ENSGALG00000039924	93	226	194	173
ENSGALG00000050354	0	2	1	0
ENSGALG00000048482	0	1	3	0
ENSGALG00000048589	2	0	0	0
ENSGALG00000050954	0	1	2	1
ENSGALG00000054372	0	0	2	1
ENSGALG00000030542	87	243	180	180
ENSGALG00000025506	0	2	0	0
ENSGALG00000051344	0	2	0	1
ENSGALG00000004885	438	583	474	418
ENSGALG00000032546	2386	2550	1837	2261
ENSGALG00000026105	0	5	4	3
ENSGALG00000038266	35	24	9	8
ENSGALG00000004945	0	2	2	1
ENSGALG00000038032	7565	9577	9244	9257
ENSGALG00000004960	263	308	204	215
ENSGALG00000052770	545	730	535	466
ENSGALG00000048828	609	1237	1211	1416
ENSGALG00000005011	11	47	24	27
ENSGALG00000048077	0	1	0	0
ENSGALG00000041362	131	171	192	296
ENSGALG00000000404	3725	4453	3707	4368
ENSGALG00000036201	359	390	520	404
ENSGALG00000028158	0	2	5	0
ENSGALG00000005673	1033	1192	1117	1222
ENSGALG00000005682	116	113	58	59
ENSGALG00000052643	1	2	1	1
ENSGALG00000021910	0	0	0	0
ENSGALG00000005703	489	456	279	326
ENSGALG00000049204	303	323	268	230
ENSGALG00000033780	166	321	303	314
ENSGALG00000030120	16109	14181	15544	15521
ENSGALG00000048239	121	139	135	131
ENSGALG00000031348	7537	9825	8985	9619
ENSGALG00000026117	0	3	2	1
ENSGALG00000023451	889	1109	867	1303
ENSGALG00000048303	3	4	1	7
ENSGALG00000005894	664	549	733	631
ENSGALG00000049711	0	0	1	0
ENSGALG00000023440	3288	3448	2913	3348
ENSGALG00000023436	0	24	2	10
ENSGALG00000023435	1288	1432	1455	1767
ENSGALG00000005992	121	224	268	436
ENSGALG00000025614	3	11	10	3
ENSGALG00000029828	0	0	0	0
ENSGALG00000005996	1	54	70	74
ENSGALG00000006002	234	256	106	191
ENSGALG00000046784	0	0	2	7
ENSGALG00000006008	261	226	145	168
ENSGALG00000006010	10868	10245	12936	10731
ENSGALG00000026607	875	920	798	671
ENSGALG00000006020	3314	3530	1613	2110
ENSGALG00000006027	48	39	24	8
ENSGALG00000049798	565	501	325	401
ENSGALG00000048128	0	1	0	1
ENSGALG00000006041	1	3	22	0
ENSGALG00000006045	167	118	229	218
ENSGALG00000006083	14	10	25	47
ENSGALG00000053663	0	0	1	1
ENSGALG00000047695	0	0	0	2
ENSGALG00000006104	0	0	0	0
ENSGALG00000054145	4	0	0	1
ENSGALG00000006119	60	82	39	68
ENSGALG00000006225	1397	1813	1754	2431
ENSGALG00000032984	127	134	98	126
ENSGALG00000053611	1	0	0	1
ENSGALG00000052708	0	0	0	2
ENSGALG00000047739	1	2	6	4
ENSGALG00000035438	23	30	46	29
ENSGALG00000006376	0	8	21	18
ENSGALG00000021193	652	1118	825	873
ENSGALG00000006388	50	41	0	19
ENSGALG00000021183	68	92	43	94
ENSGALG00000034021	2	0	0	3
ENSGALG00000050543	0	0	0	1
ENSGALG00000006399	136	127	113	97
ENSGALG00000029565	458	311	294	340
ENSGALG00000006403	10918	9383	9328	10798
ENSGALG00000006413	25	38	25	45
ENSGALG00000021171	16	28	49	29
ENSGALG00000006420	702	394	336	300
ENSGALG00000035873	12	15	11	8
ENSGALG00000006445	17	35	26	46
ENSGALG00000047530	91	68	77	50
ENSGALG00000052001	0	0	0	1
ENSGALG00000043914	5	0	0	0
ENSGALG00000054062	7	0	1	0
ENSGALG00000006482	30	56	98	30
ENSGALG00000006505	12030	12037	13450	11645
ENSGALG00000006511	0	1	5	0
ENSGALG00000006516	1330	1482	1145	1208
ENSGALG00000050414	0	1	24	18
ENSGALG00000051153	0	1	7	2
ENSGALG00000053458	0	1	10	4
ENSGALG00000006519	1	5	19	7
ENSGALG00000050706	0	2	0	1
ENSGALG00000006534	72	95	86	125
ENSGALG00000023395	1	2	2	1
ENSGALG00000006611	39	34	44	59
ENSGALG00000049602	0	0	0	0
ENSGALG00000006631	991	988	1001	794
ENSGALG00000006635	0	0	3	1
ENSGALG00000047105	0	0	0	0
ENSGALG00000032073	1	0	0	1
ENSGALG00000055108	5	26	7	8
ENSGALG00000026201	0	0	0	0
ENSGALG00000045136	275	220	161	263
ENSGALG00000006658	469	570	457	765
ENSGALG00000006676	426	650	388	679
ENSGALG00000006689	63	131	257	261
ENSGALG00000006702	943	911	895	1074
ENSGALG00000021135	955	982	932	1070
ENSGALG00000006725	32	27	27	11
ENSGALG00000044204	219	209	154	215
ENSGALG00000025378	3	1	3	3
ENSGALG00000018258	3	2	2	3
ENSGALG00000047039	11	9	4	4
ENSGALG00000006750	813	701	842	916
ENSGALG00000006777	4737	4050	3302	3677
ENSGALG00000006782	3484	3347	3115	2690
ENSGALG00000040241	617	547	860	728
ENSGALG00000049960	0	0	0	0
ENSGALG00000049452	76	38	58	56
ENSGALG00000048473	0	0	0	0
ENSGALG00000054584	0	0	0	0
ENSGALG00000029832	0	0	0	0
ENSGALG00000048585	0	0	0	0
ENSGALG00000006819	62	142	110	152
ENSGALG00000050171	0	1	1	3
ENSGALG00000053174	0	0	0	0
ENSGALG00000006826	47	48	33	24
ENSGALG00000046938	171	140	90	93
ENSGALG00000006840	105	159	118	165
ENSGALG00000046779	0	2	3	11
ENSGALG00000030250	11	20	26	12
ENSGALG00000050945	0	0	5	7
ENSGALG00000053971	1	2	1	0
ENSGALG00000006871	46	58	27	24
ENSGALG00000050461	0	0	7	0
ENSGALG00000052394	7	0	10	20
ENSGALG00000006882	401	371	379	375
ENSGALG00000006887	99	102	41	39
ENSGALG00000046822	0	0	0	0
ENSGALG00000053016	4	9	3	13
ENSGALG00000049524	825	901	441	609
ENSGALG00000006949	912	883	1298	1029
ENSGALG00000030267	0	0	0	0
ENSGALG00000039173	137	271	147	109
ENSGALG00000035784	0	0	1	0
ENSGALG00000052950	4	5	21	0
ENSGALG00000051465	0	0	0	0
ENSGALG00000048242	0	0	0	0
ENSGALG00000053910	0	0	0	0
ENSGALG00000047765	8	18	1	7
ENSGALG00000049552	1	3	0	1
ENSGALG00000048412	0	0	1	0
ENSGALG00000054517	0	0	1	2
ENSGALG00000030157	0	20	18	15
ENSGALG00000050101	8	0	0	0
ENSGALG00000047560	1	0	1	0
ENSGALG00000041838	0	6	3	8
ENSGALG00000049162	0	5	0	0
ENSGALG00000028916	0	0	0	0
ENSGALG00000047667	8	16	27	12
ENSGALG00000048420	15	4	19	15
ENSGALG00000049752	1	1	8	1
ENSGALG00000052187	0	9	2	21
ENSGALG00000053534	0	0	0	5
ENSGALG00000030510	0	7	6	5
ENSGALG00000048864	0	0	0	0
ENSGALG00000007000	129	193	202	154
ENSGALG00000025164	0	0	0	0
ENSGALG00000052214	0	2	0	1
ENSGALG00000027522	0	0	0	0
ENSGALG00000048985	0	0	0	0
ENSGALG00000033566	0	0	0	1
ENSGALG00000053840	0	0	1	1
ENSGALG00000050885	23	51	52	49
ENSGALG00000051110	0	7	2	0
ENSGALG00000007012	29	50	20	46
ENSGALG00000025279	0	0	0	0
ENSGALG00000007016	487	795	661	528
ENSGALG00000007022	20	17	31	18
ENSGALG00000040651	757	1073	778	913
ENSGALG00000007048	135	268	99	70
ENSGALG00000007057	3632	3478	4497	3952
ENSGALG00000050933	8	25	7	17
ENSGALG00000032366	278	267	406	484
ENSGALG00000025206	0	0	1	1
ENSGALG00000007092	60	38	50	22
ENSGALG00000038688	26	50	24	27
ENSGALG00000014624	34	24	9	14
ENSGALG00000007112	228	212	366	329
ENSGALG00000007115	334	278	182	275
ENSGALG00000053260	2	0	2	1
ENSGALG00000033365	103	61	39	51
ENSGALG00000007141	4	65	32	87
ENSGALG00000026468	250	273	204	185
ENSGALG00000007248	138	333	122	288
ENSGALG00000007162	6992	7788	6007	6501
ENSGALG00000007170	4583	3887	3657	3280
ENSGALG00000030076	5	8	11	10
ENSGALG00000007252	12	28	7	23
ENSGALG00000007262	4612	5564	4971	4502
ENSGALG00000007289	2450	2943	2469	2674
ENSGALG00000021027	200	167	153	127
ENSGALG00000007333	8	6	4	1
ENSGALG00000007335	0	0	0	2
ENSGALG00000007349	106	49	110	97
ENSGALG00000044618	0	3	3	0
ENSGALG00000007353	1820	2788	1902	1914
ENSGALG00000007358	7	25	2	14
ENSGALG00000021020	0	0	0	0
ENSGALG00000007365	802	1360	896	745
ENSGALG00000007371	885	1114	1078	1252
ENSGALG00000025233	0	0	0	0
ENSGALG00000054259	94	63	28	21
ENSGALG00000007410	4	68	33	13
ENSGALG00000048120	0	2	0	1
ENSGALG00000007437	701	1226	1148	1545
ENSGALG00000007481	7239	10225	9408	10052
ENSGALG00000007491	2065	3024	2789	2842
ENSGALG00000007495	3	0	1	1
ENSGALG00000041403	149	254	338	394
ENSGALG00000007615	7415	8601	7952	6870
ENSGALG00000007631	0	3	2	0
ENSGALG00000047396	0	1	1	0
ENSGALG00000007643	1166	1302	1335	1605
ENSGALG00000007649	4128	4445	5263	5142
ENSGALG00000025592	0	3	8	4
ENSGALG00000007687	4409	4770	4383	5220
ENSGALG00000007695	1725	2146	2030	1779
ENSGALG00000007711	44174	48778	51084	55333
ENSGALG00000043763	1	1	1	4
ENSGALG00000017822	10	24	10	16
ENSGALG00000017823	0	0	0	1
ENSGALG00000017824	6	0	3	2
ENSGALG00000007736	3223	4854	3892	3446
ENSGALG00000052953	0	1	0	0
ENSGALG00000051849	0	0	0	0
ENSGALG00000048429	0	0	0	1
ENSGALG00000025898	202	177	76	75
ENSGALG00000048094	3	0	0	0
ENSGALG00000007887	1161	1229	1237	1279
ENSGALG00000035701	56	67	61	67
ENSGALG00000007909	276	248	198	208
ENSGALG00000028141	726	812	909	740
ENSGALG00000007930	746	767	785	909
ENSGALG00000045544	0	0	0	0
ENSGALG00000029521	8	3	3	1
ENSGALG00000025175	0	0	0	0
ENSGALG00000007970	2352	2513	3216	2832
ENSGALG00000007979	406	558	374	360
ENSGALG00000007981	3170	3639	2037	2385
ENSGALG00000028906	3509	2770	1857	2537
ENSGALG00000028173	1	0	0	1
ENSGALG00000008007	73	81	36	53
ENSGALG00000008043	277	311	283	309
ENSGALG00000008054	8053	8159	7832	7595
ENSGALG00000047399	536	371	316	376
ENSGALG00000047206	70	84	73	76
ENSGALG00000008063	0	10	3	5
ENSGALG00000028191	2	6	10	29
ENSGALG00000008077	7	6	5	5
ENSGALG00000046988	0	0	0	0
ENSGALG00000008095	3046	4173	3189	3106
ENSGALG00000054880	0	4	0	4
ENSGALG00000050802	0	0	0	1
ENSGALG00000008120	16	26	18	24
ENSGALG00000054280	0	0	0	0
ENSGALG00000047484	0	4	1	0
ENSGALG00000052470	0	2	1	1
ENSGALG00000034100	2430	4628	5419	6195
ENSGALG00000008146	7842	8677	7418	6577
ENSGALG00000008164	1	5	5	20
ENSGALG00000026448	2370	2367	2053	2148
ENSGALG00000008180	273	386	335	346
ENSGALG00000008187	7843	7441	7619	8805
ENSGALG00000008199	952	1571	818	940
ENSGALG00000052238	12	18	28	21
ENSGALG00000008208	3001	3056	2110	2445
ENSGALG00000047817	1	0	0	0
ENSGALG00000030858	5	3	5	2
ENSGALG00000035465	49	47	40	57
ENSGALG00000008256	279	197	130	164
ENSGALG00000033557	919	879	843	922
ENSGALG00000008262	1	3	1	1
ENSGALG00000018259	0	0	0	0
ENSGALG00000030576	0	0	1	2
ENSGALG00000008272	575	404	479	247
ENSGALG00000020923	22	0	30	7
ENSGALG00000026467	3	0	0	2
ENSGALG00000008275	14	18	8	10
ENSGALG00000027501	9	15	5	17
ENSGALG00000008291	1446	1343	1267	1243
ENSGALG00000036163	0	1	0	3
ENSGALG00000034434	1316	993	1026	1189
ENSGALG00000008297	38	53	39	28
ENSGALG00000008302	2339	2010	2313	1825
ENSGALG00000045045	3	5	13	6
ENSGALG00000020921	84	112	74	70
ENSGALG00000044375	1	2	2	4
ENSGALG00000012833	1470	1396	1192	1625
ENSGALG00000048349	151	131	146	130
ENSGALG00000012836	590	564	405	377
ENSGALG00000029714	12	13	8	16
ENSGALG00000033790	31	5	9	12
ENSGALG00000008340	1	0	1	1
ENSGALG00000008341	27	5	2	8
ENSGALG00000051999	0	0	0	0
ENSGALG00000028295	1572	1588	1653	1641
ENSGALG00000013916	2489	2181	2887	2750
ENSGALG00000042029	4	54	65	29
ENSGALG00000053991	326	254	267	298
ENSGALG00000008348	3861	3976	2950	2780
ENSGALG00000008352	0	4	0	0
ENSGALG00000008385	22	24	37	61
ENSGALG00000008425	860	805	1480	1559
ENSGALG00000052203	131	85	180	147
ENSGALG00000042201	921	1093	733	995
ENSGALG00000008549	3701	5111	5450	5067
ENSGALG00000030162	1057	1371	1665	2206
ENSGALG00000042165	1	0	0	0
ENSGALG00000048419	0	0	0	0
ENSGALG00000049880	0	0	0	0
ENSGALG00000047136	0	0	0	0
ENSGALG00000050640	0	0	0	0
ENSGALG00000050788	0	1	1	0
ENSGALG00000052749	0	0	0	0
ENSGALG00000050558	0	0	1	0
ENSGALG00000051291	4	3	3	1
ENSGALG00000029985	1	1	4	3
ENSGALG00000041511	8	11	11	6
ENSGALG00000048842	0	0	0	0
ENSGALG00000049598	4	4	1	4
ENSGALG00000047224	1	2	0	3
ENSGALG00000053379	0	0	2	0
ENSGALG00000048939	0	0	0	0
ENSGALG00000051445	0	0	1	2
ENSGALG00000054136	1	3	4	1
ENSGALG00000044942	2	6	5	6
ENSGALG00000043359	399	355	299	374
ENSGALG00000034572	1434	1484	1800	1533
ENSGALG00000041650	2968	4334	3798	4422
ENSGALG00000047907	0	1	0	0
ENSGALG00000046802	0	1	0	1
ENSGALG00000048780	3	1	0	5
ENSGALG00000050212	0	0	0	0
ENSGALG00000051493	0	0	0	0
ENSGALG00000048176	0	4	0	0
ENSGALG00000050353	3	10	6	0
ENSGALG00000048428	0	1	1	0
ENSGALG00000054617	2	0	0	0
ENSGALG00000052091	2	0	0	0
ENSGALG00000026978	9019	8010	9857	11250
ENSGALG00000001459	2296	2508	2775	2302
ENSGALG00000043825	893	906	420	565
ENSGALG00000043672	1	11	6	7
ENSGALG00000035596	1495	1334	852	1025
ENSGALG00000042863	822	804	895	775
ENSGALG00000037455	1203	2592	2305	2338
ENSGALG00000001613	13540	16574	15321	14545
ENSGALG00000025952	2	5	0	3
ENSGALG00000025646	1	0	5	2
ENSGALG00000047661	0	0	0	0
ENSGALG00000025603	0	0	0	0
ENSGALG00000025665	0	0	0	0
ENSGALG00000030874	0	0	0	0
ENSGALG00000001642	3352	3342	3086	2610
ENSGALG00000001655	4806	4901	5100	4938
ENSGALG00000041428	2643	2423	2823	2838
ENSGALG00000001697	1	0	3	1
ENSGALG00000054442	1	0	4	0
ENSGALG00000001709	3	15	17	4
ENSGALG00000054956	186	126	86	93
ENSGALG00000001720	181	221	92	216
ENSGALG00000025447	0	0	0	0
ENSGALG00000001753	141	163	269	330
ENSGALG00000054790	0	0	0	0
ENSGALG00000053816	0	0	0	0
ENSGALG00000053211	0	0	0	0
ENSGALG00000048738	0	0	0	0
ENSGALG00000053727	0	1	0	0
ENSGALG00000050941	1	0	1	1
ENSGALG00000054534	0	1	1	1
ENSGALG00000048772	0	0	1	7
ENSGALG00000048764	30	22	19	37
ENSGALG00000054670	11	6	8	11
ENSGALG00000001945	985	1299	993	1213
ENSGALG00000046005	0	0	0	0
ENSGALG00000002016	520	685	456	662
ENSGALG00000002099	1411	2907	2314	1781
ENSGALG00000000785	212	206	141	177
ENSGALG00000002138	8	11	1	1
ENSGALG00000041338	108	175	58	91
ENSGALG00000038951	2	3	3	5
ENSGALG00000035883	17	11	2	25
ENSGALG00000002131	290	390	358	401
ENSGALG00000050390	44	36	26	37
ENSGALG00000050948	392	394	222	326
ENSGALG00000038242	21	25	22	30
ENSGALG00000017904	0	0	0	0
ENSGALG00000052380	0	0	0	0
ENSGALG00000053192	0	0	0	0
ENSGALG00000048708	0	0	1	0
ENSGALG00000051069	0	7	29	4
ENSGALG00000002240	39	43	31	92
ENSGALG00000002253	1143	1392	1139	1177
ENSGALG00000053499	0	2	1	1
ENSGALG00000002260	5	25	33	2
ENSGALG00000002283	401	654	412	397
ENSGALG00000049719	3	0	1	0
ENSGALG00000052637	0	1	2	0
ENSGALG00000002335	21	3	7	20
ENSGALG00000050878	1	0	0	1
ENSGALG00000053787	0	0	0	0
ENSGALG00000054472	0	0	0	0
ENSGALG00000027850	0	0	0	1
ENSGALG00000002362	6108	4633	4244	4045
ENSGALG00000050969	407	313	189	210
ENSGALG00000033301	325	427	326	550
ENSGALG00000026152	9	13	13	4
ENSGALG00000048325	1	2	11	0
ENSGALG00000047089	0	2	4	6
ENSGALG00000002486	58	102	92	181
ENSGALG00000049511	10	4	4	3
